x-axis,1,4
second,Volt,Volt
-7.640000E-06,-35.163316177E-03,+5.722363479E-03
-7.635000E-06,-34.660803620E-03,+7.732413709E-03
-7.630000E-06,-36.670853850E-03,+6.224876037E-03
-7.625000E-06,-37.675878964E-03,+6.224876037E-03
-7.620000E-06,-32.148240833E-03,+5.219850922E-03
-7.615000E-06,-32.650753390E-03,+3.712313250E-03
-7.610000E-06,-33.153265947E-03,+7.229901152E-03
-7.605000E-06,-31.645728275E-03,+3.209800692E-03
-7.600000E-06,-32.148240833E-03,+3.209800692E-03
-7.595000E-06,-27.123115258E-03,+2.204775577E-03
-7.590000E-06,-32.148240833E-03,+3.712313250E-03
-7.585000E-06,-32.148240833E-03,+3.712313250E-03
-7.580000E-06,-30.640703160E-03,+3.712313250E-03
-7.575000E-06,-32.650753390E-03,-307.787210E-06
-7.570000E-06,-29.635678045E-03,+697.237905E-06
-7.565000E-06,-32.148240833E-03,-810.299767E-06
-7.560000E-06,-32.650753390E-03,-1.815324882E-03
-7.555000E-06,-30.138190603E-03,-1.815324882E-03
-7.550000E-06,-30.138190603E-03,-307.787210E-06
-7.545000E-06,-30.640703160E-03,-307.787210E-06
-7.540000E-06,-30.640703160E-03,-307.787210E-06
-7.535000E-06,-27.123115258E-03,+194.725348E-06
-7.530000E-06,-28.630652931E-03,-1.312812325E-03
-7.525000E-06,-24.610552471E-03,-2.820349997E-03
-7.520000E-06,-29.133165488E-03,-2.317837439E-03
-7.515000E-06,-28.630652931E-03,+194.725348E-06
-7.510000E-06,-26.620602701E-03,-2.317837439E-03
-7.505000E-06,-30.138190603E-03,-1.815324882E-03
-7.500000E-06,-26.620602701E-03,-6.840450456E-03
-7.495000E-06,-26.620602701E-03,-5.835425342E-03
-7.490000E-06,-24.610552471E-03,-3.322862554E-03
-7.485000E-06,-27.123115258E-03,-5.332912784E-03
-7.480000E-06,-16.570351552E-03,-4.830400227E-03
-7.475000E-06,-22.600502241E-03,-5.835425342E-03
-7.470000E-06,-25.113065029E-03,-6.337937899E-03
-7.465000E-06,-23.103014799E-03,-9.855525801E-03
-7.460000E-06,-22.600502241E-03,-4.327887669E-03
-7.455000E-06,-22.600502241E-03,-8.850500686E-03
-7.450000E-06,-18.077889225E-03,-6.337937899E-03
-7.445000E-06,-20.087939454E-03,-8.850500686E-03
-7.440000E-06,-23.605527356E-03,-6.840450456E-03
-7.435000E-06,-19.082914339E-03,-8.347988129E-03
-7.430000E-06,-20.590452012E-03,-10.358038358E-03
-7.425000E-06,-17.072864110E-03,-10.358038358E-03
-7.420000E-06,-15.062813880E-03,-14.378138818E-03
-7.415000E-06,-22.097989684E-03,-10.358038358E-03
-7.410000E-06,-13.052763650E-03,-10.860550916E-03
-7.405000E-06,-20.087939454E-03,-12.870601146E-03
-7.400000E-06,-9.032663191E-03,-13.373113703E-03
-7.395000E-06,-16.067838995E-03,-13.875626260E-03
-7.390000E-06,-15.565326437E-03,-10.860550916E-03
-7.385000E-06,-8.027638076E-03,-15.383163933E-03
-7.380000E-06,-14.560301322E-03,-12.870601146E-03
-7.375000E-06,-12.047738535E-03,-12.870601146E-03
-7.370000E-06,-10.540200863E-03,-14.880651375E-03
-7.365000E-06,-10.540200863E-03,-16.388189048E-03
-7.360000E-06,-10.540200863E-03,-17.393214162E-03
-7.355000E-06,-10.037688306E-03,-16.388189048E-03
-7.350000E-06,-9.032663191E-03,-15.885676490E-03
-7.345000E-06,-10.540200863E-03,-20.408289507E-03
-7.340000E-06,-12.550251093E-03,-14.880651375E-03
-7.335000E-06,-10.540200863E-03,-16.388189048E-03
-7.330000E-06,-6.520100404E-03,-17.393214162E-03
-7.325000E-06,-10.037688306E-03,-17.895726720E-03
-7.320000E-06,-8.530150633E-03,-20.910802064E-03
-7.315000E-06,-10.037688306E-03,-17.393214162E-03
-7.310000E-06,-8.530150633E-03,-18.398239277E-03
-7.305000E-06,-8.530150633E-03,-18.398239277E-03
-7.300000E-06,-6.520100404E-03,-20.408289507E-03
-7.295000E-06,-6.520100404E-03,-20.408289507E-03
-7.290000E-06,-10.037688306E-03,-20.910802064E-03
-7.285000E-06,-2.499999944E-03,-18.900751835E-03
-7.280000E-06,-8.530150633E-03,-22.418339737E-03
-7.275000E-06,-6.520100404E-03,-22.418339737E-03
-7.270000E-06,-8.027638076E-03,-25.433415081E-03
-7.265000E-06,-6.520100404E-03,-22.920852294E-03
-7.260000E-06,-4.510050174E-03,-26.940952754E-03
-7.255000E-06,-5.012562731E-03,-28.448490426E-03
-7.250000E-06,-4.007537616E-03,-22.418339737E-03
-7.245000E-06,-4.007537616E-03,-24.930902524E-03
-7.240000E-06,-1.997487387E-03,-27.945977869E-03
-7.235000E-06,-6.017587846E-03,-22.418339737E-03
-7.230000E-06,+1.520100515E-03,-24.930902524E-03
-7.225000E-06,-489.949714E-06,-27.945977869E-03
-7.220000E-06,+1.017587958E-03,-26.438440196E-03
-7.215000E-06,-2.499999944E-03,-29.453515541E-03
-7.210000E-06,-3.002512502E-03,-26.940952754E-03
-7.205000E-06,+1.520100515E-03,-27.945977869E-03
-7.200000E-06,-489.949714E-06,-29.956028098E-03
-7.195000E-06,+3.530150745E-03,-30.458540656E-03
-7.190000E-06,+1.520100515E-03,-30.458540656E-03
-7.185000E-06,+4.032663302E-03,-31.966078328E-03
-7.180000E-06,+1.520100515E-03,-31.966078328E-03
-7.175000E-06,+12.562843E-06,-30.458540656E-03
-7.170000E-06,+12.562843E-06,-30.961053213E-03
-7.165000E-06,+4.032663302E-03,-32.468590885E-03
-7.160000E-06,-489.949714E-06,-26.940952754E-03
-7.155000E-06,+1.520100515E-03,-32.468590885E-03
-7.150000E-06,+3.530150745E-03,-31.966078328E-03
-7.145000E-06,+3.530150745E-03,-34.478641115E-03
-7.140000E-06,+4.535175860E-03,-34.478641115E-03
-7.135000E-06,+7.550251205E-03,-36.488691345E-03
-7.130000E-06,+6.042713532E-03,-35.483666230E-03
-7.125000E-06,+4.032663302E-03,-30.961053213E-03
-7.120000E-06,+11.067839107E-03,-34.478641115E-03
-7.115000E-06,+6.042713532E-03,-33.976128558E-03
-7.110000E-06,+9.560301434E-03,-35.986178787E-03
-7.105000E-06,+8.052763762E-03,-35.986178787E-03
-7.100000E-06,+8.052763762E-03,-36.488691345E-03
-7.095000E-06,+7.550251205E-03,-34.478641115E-03
-7.090000E-06,+9.560301434E-03,-36.991203902E-03
-7.085000E-06,+13.580401894E-03,-35.483666230E-03
-7.080000E-06,+10.062813992E-03,-34.981153673E-03
-7.075000E-06,+12.575376779E-03,-35.986178787E-03
-7.070000E-06,+13.580401894E-03,-36.991203902E-03
-7.065000E-06,+15.087939566E-03,-37.996229017E-03
-7.060000E-06,+16.092964681E-03,-34.478641115E-03
-7.055000E-06,+15.087939566E-03,-37.996229017E-03
-7.050000E-06,+15.590452123E-03,-38.498741575E-03
-7.045000E-06,+15.590452123E-03,-39.503766689E-03
-7.040000E-06,+17.600502353E-03,-36.488691345E-03
-7.035000E-06,+14.082914451E-03,-42.016329477E-03
-7.030000E-06,+18.103014911E-03,-39.001254132E-03
-7.025000E-06,+19.610552583E-03,-40.006279247E-03
-7.020000E-06,+19.610552583E-03,-39.001254132E-03
-7.015000E-06,+15.590452123E-03,-41.011304362E-03
-7.010000E-06,+16.092964681E-03,-41.011304362E-03
-7.005000E-06,+17.097989796E-03,-41.011304362E-03
-7.000000E-06,+19.108040025E-03,-38.498741575E-03
-6.995000E-06,+19.610552583E-03,-44.026379706E-03
-6.990000E-06,+20.615577698E-03,-44.528892264E-03
-6.985000E-06,+20.615577698E-03,-42.518842034E-03
-6.980000E-06,+21.118090255E-03,-43.021354591E-03
-6.975000E-06,+19.610552583E-03,-41.011304362E-03
-6.970000E-06,+18.103014911E-03,-41.513816919E-03
-6.965000E-06,+21.620602813E-03,-44.528892264E-03
-6.960000E-06,+21.118090255E-03,-44.528892264E-03
-6.955000E-06,+20.113065140E-03,-42.016329477E-03
-6.950000E-06,+23.630653042E-03,-48.046480166E-03
-6.945000E-06,+22.625627927E-03,-46.036429936E-03
-6.940000E-06,+25.640703272E-03,-45.031404821E-03
-6.935000E-06,+25.640703272E-03,-44.528892264E-03
-6.930000E-06,+22.123115370E-03,-52.569093183E-03
-6.925000E-06,+23.630653042E-03,-47.041455051E-03
-6.920000E-06,+23.128140485E-03,-49.051505281E-03
-6.915000E-06,+26.143215829E-03,-48.046480166E-03
-6.910000E-06,+27.650753502E-03,-45.031404821E-03
-6.905000E-06,+27.148240944E-03,-50.559042953E-03
-6.900000E-06,+25.138190715E-03,-47.041455051E-03
-6.895000E-06,+31.670853961E-03,-48.548992723E-03
-6.890000E-06,+27.650753502E-03,-47.041455051E-03
-6.885000E-06,+28.655778617E-03,-47.041455051E-03
-6.880000E-06,+27.650753502E-03,-50.559042953E-03
-6.875000E-06,+28.153266059E-03,-48.548992723E-03
-6.870000E-06,+28.153266059E-03,-50.056530396E-03
-6.865000E-06,+29.158291174E-03,-48.548992723E-03
-6.860000E-06,+27.650753502E-03,-48.046480166E-03
-6.855000E-06,+28.153266059E-03,-51.061555510E-03
-6.850000E-06,+32.173366519E-03,-49.554017838E-03
-6.845000E-06,+30.163316289E-03,-49.051505281E-03
-6.840000E-06,+31.670853961E-03,-51.061555510E-03
-6.835000E-06,+31.670853961E-03,-50.559042953E-03
-6.830000E-06,+33.178391634E-03,-54.076630855E-03
-6.825000E-06,+32.173366519E-03,-52.066580625E-03
-6.820000E-06,+33.178391634E-03,-52.569093183E-03
-6.815000E-06,+32.173366519E-03,-53.071605740E-03
-6.810000E-06,+32.173366519E-03,-49.051505281E-03
-6.805000E-06,+34.183416748E-03,-53.071605740E-03
-6.800000E-06,+35.188441863E-03,-50.559042953E-03
-6.795000E-06,+30.163316289E-03,-52.569093183E-03
-6.790000E-06,+36.193466978E-03,-53.071605740E-03
-6.785000E-06,+36.193466978E-03,-54.076630855E-03
-6.780000E-06,+35.188441863E-03,-54.579143412E-03
-6.775000E-06,+32.173366519E-03,-56.589193642E-03
-6.770000E-06,+34.685929306E-03,-53.071605740E-03
-6.765000E-06,+36.193466978E-03,-58.599243872E-03
-6.760000E-06,+38.203517208E-03,-51.061555510E-03
-6.755000E-06,+34.183416748E-03,-52.569093183E-03
-6.750000E-06,+37.198492093E-03,-58.096731314E-03
-6.745000E-06,+36.193466978E-03,-54.076630855E-03
-6.740000E-06,+37.701004650E-03,-56.589193642E-03
-6.735000E-06,+37.701004650E-03,-57.594218757E-03
-6.730000E-06,+39.208542323E-03,-58.599243872E-03
-6.725000E-06,+39.711054880E-03,-56.589193642E-03
-6.720000E-06,+39.711054880E-03,-56.086681085E-03
-6.715000E-06,+44.233667897E-03,-56.086681085E-03
-6.710000E-06,+43.228642782E-03,-58.096731314E-03
-6.705000E-06,+42.223617667E-03,-56.086681085E-03
-6.700000E-06,+41.721105110E-03,-60.106781544E-03
-6.695000E-06,+42.223617667E-03,-58.599243872E-03
-6.690000E-06,+41.721105110E-03,-58.599243872E-03
-6.685000E-06,+45.238693012E-03,-57.091706200E-03
-6.680000E-06,+43.731155340E-03,-55.081655970E-03
-6.675000E-06,+46.243718127E-03,-62.116831774E-03
-6.670000E-06,+46.243718127E-03,-60.106781544E-03
-6.665000E-06,+46.243718127E-03,-58.599243872E-03
-6.660000E-06,+45.741205569E-03,-61.111806659E-03
-6.655000E-06,+45.741205569E-03,-60.609294102E-03
-6.650000E-06,+46.243718127E-03,-58.599243872E-03
-6.645000E-06,+47.248743242E-03,-59.604268987E-03
-6.640000E-06,+47.751255799E-03,-54.579143412E-03
-6.635000E-06,+43.731155340E-03,-60.106781544E-03
-6.630000E-06,+46.243718127E-03,-56.589193642E-03
-6.625000E-06,+44.233667897E-03,-60.609294102E-03
-6.620000E-06,+45.741205569E-03,-59.101756429E-03
-6.615000E-06,+47.751255799E-03,-62.619344331E-03
-6.610000E-06,+42.726130225E-03,-59.101756429E-03
-6.605000E-06,+49.761306029E-03,-64.126882004E-03
-6.600000E-06,+47.248743242E-03,-60.609294102E-03
-6.595000E-06,+49.761306029E-03,-62.116831774E-03
-6.590000E-06,+47.751255799E-03,-61.614319217E-03
-6.585000E-06,+53.781406488E-03,-60.609294102E-03
-6.580000E-06,+48.253768356E-03,-64.126882004E-03
-6.575000E-06,+49.258793471E-03,-60.609294102E-03
-6.570000E-06,+48.253768356E-03,-60.609294102E-03
-6.565000E-06,+51.771356259E-03,-60.609294102E-03
-6.560000E-06,+53.278893931E-03,-64.126882004E-03
-6.555000E-06,+51.771356259E-03,-60.106781544E-03
-6.550000E-06,+51.771356259E-03,-62.116831774E-03
-6.545000E-06,+53.781406488E-03,-62.116831774E-03
-6.540000E-06,+58.304019505E-03,-62.619344331E-03
-6.535000E-06,+51.771356259E-03,-64.629394561E-03
-6.530000E-06,+50.263818586E-03,-64.629394561E-03
-6.525000E-06,+51.771356259E-03,-64.629394561E-03
-6.520000E-06,+56.293969275E-03,-62.619344331E-03
-6.515000E-06,+52.273868816E-03,-62.619344331E-03
-6.510000E-06,+55.791456718E-03,-64.126882004E-03
-6.505000E-06,+57.298994390E-03,-64.629394561E-03
-6.500000E-06,+51.771356259E-03,-59.604268987E-03
-6.495000E-06,+55.288944161E-03,-63.121856889E-03
-6.490000E-06,+53.781406488E-03,-67.141957348E-03
-6.485000E-06,+57.298994390E-03,-64.629394561E-03
-6.480000E-06,+57.801506948E-03,-64.629394561E-03
-6.475000E-06,+53.781406488E-03,-63.121856889E-03
-6.470000E-06,+55.791456718E-03,-64.126882004E-03
-6.465000E-06,+57.298994390E-03,-66.136932233E-03
-6.460000E-06,+59.309044620E-03,-63.121856889E-03
-6.455000E-06,+57.801506948E-03,-64.629394561E-03
-6.450000E-06,+58.304019505E-03,-65.634419676E-03
-6.445000E-06,+56.293969275E-03,-65.131907118E-03
-6.440000E-06,+57.298994390E-03,-65.131907118E-03
-6.435000E-06,+59.309044620E-03,-63.121856889E-03
-6.430000E-06,+59.811557177E-03,-66.136932233E-03
-6.425000E-06,+58.304019505E-03,-66.639444791E-03
-6.420000E-06,+55.791456718E-03,-63.121856889E-03
-6.415000E-06,+57.298994390E-03,-63.121856889E-03
-6.410000E-06,+58.806532063E-03,-61.111806659E-03
-6.405000E-06,+55.791456718E-03,-68.146982463E-03
-6.400000E-06,+61.319094850E-03,-64.629394561E-03
-6.395000E-06,+56.293969275E-03,-64.629394561E-03
-6.390000E-06,+57.298994390E-03,-66.136932233E-03
-6.385000E-06,+62.826632522E-03,-62.619344331E-03
-6.380000E-06,+61.319094850E-03,-66.639444791E-03
-6.375000E-06,+61.821607407E-03,-65.131907118E-03
-6.370000E-06,+61.821607407E-03,-64.629394561E-03
-6.365000E-06,+61.821607407E-03,-67.141957348E-03
-6.360000E-06,+59.811557177E-03,-64.629394561E-03
-6.355000E-06,+59.811557177E-03,-66.639444791E-03
-6.350000E-06,+57.801506948E-03,-66.639444791E-03
-6.345000E-06,+62.324119965E-03,-64.629394561E-03
-6.340000E-06,+57.801506948E-03,-66.639444791E-03
-6.335000E-06,+57.801506948E-03,-64.629394561E-03
-6.330000E-06,+58.304019505E-03,-65.131907118E-03
-6.325000E-06,+59.309044620E-03,-65.131907118E-03
-6.320000E-06,+59.309044620E-03,-66.136932233E-03
-6.315000E-06,+61.821607407E-03,-64.126882004E-03
-6.310000E-06,+59.309044620E-03,-68.649495021E-03
-6.305000E-06,+60.314069735E-03,-66.136932233E-03
-6.300000E-06,+59.811557177E-03,-66.639444791E-03
-6.295000E-06,+59.811557177E-03,-66.639444791E-03
-6.290000E-06,+58.304019505E-03,-69.152007578E-03
-6.285000E-06,+61.319094850E-03,-63.121856889E-03
-6.280000E-06,+63.831657637E-03,-64.629394561E-03
-6.275000E-06,+63.329145080E-03,-64.629394561E-03
-6.270000E-06,+61.821607407E-03,-68.146982463E-03
-6.265000E-06,+60.816582292E-03,-66.136932233E-03
-6.260000E-06,+63.831657637E-03,-68.146982463E-03
-6.255000E-06,+63.831657637E-03,-65.131907118E-03
-6.250000E-06,+63.831657637E-03,-64.629394561E-03
-6.245000E-06,+64.334170194E-03,-62.619344331E-03
-6.240000E-06,+65.841707867E-03,-64.629394561E-03
-6.235000E-06,+65.841707867E-03,-68.649495021E-03
-6.230000E-06,+66.344220424E-03,-66.639444791E-03
-6.225000E-06,+67.851758096E-03,-64.126882004E-03
-6.220000E-06,+68.354270654E-03,-66.639444791E-03
-6.215000E-06,+68.354270654E-03,-64.629394561E-03
-6.210000E-06,+69.861808326E-03,-65.131907118E-03
-6.205000E-06,+68.354270654E-03,-61.614319216E-03
-6.200000E-06,+69.359295769E-03,-65.634419676E-03
-6.195000E-06,+71.871858556E-03,-64.629394561E-03
-6.190000E-06,+67.851758096E-03,-63.121856889E-03
-6.185000E-06,+66.344220424E-03,-64.629394561E-03
-6.180000E-06,+69.861808326E-03,-64.126882004E-03
-6.175000E-06,+65.841707867E-03,-63.121856889E-03
-6.170000E-06,+70.866833441E-03,-63.624369446E-03
-6.165000E-06,+71.369345998E-03,-63.121856889E-03
-6.160000E-06,+71.871858556E-03,-66.136932233E-03
-6.155000E-06,+67.851758096E-03,-64.629394561E-03
-6.150000E-06,+65.841707867E-03,-64.629394561E-03
-6.145000E-06,+64.334170194E-03,-64.629394561E-03
-6.140000E-06,+68.354270654E-03,-61.111806659E-03
-6.135000E-06,+65.841707867E-03,-62.619344331E-03
-6.130000E-06,+67.851758096E-03,-67.141957348E-03
-6.125000E-06,+66.344220424E-03,-63.121856889E-03
-6.120000E-06,+65.339195309E-03,-63.121856889E-03
-6.115000E-06,+67.851758096E-03,-62.116831774E-03
-6.110000E-06,+67.349245539E-03,-65.131907118E-03
-6.105000E-06,+65.841707867E-03,-62.619344331E-03
-6.100000E-06,+67.349245539E-03,-65.131907118E-03
-6.095000E-06,+65.841707867E-03,-64.629394561E-03
-6.090000E-06,+61.821607407E-03,-63.121856889E-03
-6.085000E-06,+64.334170194E-03,-64.126882004E-03
-6.080000E-06,+61.821607407E-03,-61.111806659E-03
-6.075000E-06,+61.821607407E-03,-64.126882004E-03
-6.070000E-06,+65.841707867E-03,-62.619344331E-03
-6.065000E-06,+63.831657637E-03,-64.126882004E-03
-6.060000E-06,+64.836682752E-03,-66.639444791E-03
-6.055000E-06,+64.836682752E-03,-64.629394561E-03
-6.050000E-06,+63.831657637E-03,-63.121856889E-03
-6.045000E-06,+61.821607407E-03,-59.604268987E-03
-6.040000E-06,+63.329145080E-03,-62.116831774E-03
-6.035000E-06,+66.344220424E-03,-58.096731314E-03
-6.030000E-06,+67.851758096E-03,-62.116831774E-03
-6.025000E-06,+67.851758096E-03,-64.126882004E-03
-6.020000E-06,+65.841707867E-03,-61.111806659E-03
-6.015000E-06,+67.851758096E-03,-58.599243872E-03
-6.010000E-06,+64.836682752E-03,-59.604268987E-03
-6.005000E-06,+65.841707867E-03,-61.111806659E-03
-6.000000E-06,+65.841707867E-03,-60.609294102E-03
-5.995000E-06,+63.831657637E-03,-60.609294102E-03
-5.990000E-06,+67.349245539E-03,-58.599243872E-03
-5.985000E-06,+69.861808326E-03,-62.116831774E-03
-5.980000E-06,+71.871858556E-03,-58.599243872E-03
-5.975000E-06,+69.861808326E-03,-60.609294102E-03
-5.970000E-06,+66.344220424E-03,-58.599243872E-03
-5.965000E-06,+65.339195309E-03,-62.116831774E-03
-5.960000E-06,+68.856783211E-03,-58.599243872E-03
-5.955000E-06,+67.851758096E-03,-59.101756429E-03
-5.950000E-06,+66.344220424E-03,-56.589193642E-03
-5.945000E-06,+66.344220424E-03,-59.101756429E-03
-5.940000E-06,+67.851758096E-03,-60.609294102E-03
-5.935000E-06,+67.851758096E-03,-59.101756429E-03
-5.930000E-06,+66.344220424E-03,-59.101756429E-03
-5.925000E-06,+67.851758096E-03,-59.101756429E-03
-5.920000E-06,+65.841707867E-03,-58.096731314E-03
-5.915000E-06,+65.841707867E-03,-60.106781544E-03
-5.910000E-06,+66.344220424E-03,-56.086681085E-03
-5.905000E-06,+66.344220424E-03,-58.599243872E-03
-5.900000E-06,+68.354270654E-03,-58.599243872E-03
-5.895000E-06,+69.861808326E-03,-55.081655970E-03
-5.890000E-06,+61.821607407E-03,-59.604268987E-03
-5.885000E-06,+70.866833441E-03,-53.071605740E-03
-5.880000E-06,+59.309044620E-03,-62.619344331E-03
-5.875000E-06,+67.851758096E-03,-52.569093183E-03
-5.870000E-06,+62.324119965E-03,-62.619344331E-03
-5.865000E-06,+69.359295769E-03,-51.061555510E-03
-5.860000E-06,+64.334170194E-03,-59.101756429E-03
-5.855000E-06,+67.349245539E-03,-53.071605740E-03
-5.850000E-06,+65.841707867E-03,-59.101756429E-03
-5.845000E-06,+65.841707867E-03,-51.061555510E-03
-5.840000E-06,+69.861808326E-03,-54.076630855E-03
-5.835000E-06,+63.831657637E-03,-49.051505281E-03
-5.830000E-06,+69.861808326E-03,-56.086681085E-03
-5.825000E-06,+64.334170194E-03,-52.569093183E-03
-5.820000E-06,+66.846732981E-03,-53.071605740E-03
-5.815000E-06,+65.841707867E-03,-55.584168527E-03
-5.810000E-06,+63.831657637E-03,-53.071605740E-03
-5.805000E-06,+66.344220424E-03,-53.574118297E-03
-5.800000E-06,+66.846732982E-03,-52.569093183E-03
-5.795000E-06,+67.349245539E-03,-53.071605740E-03
-5.790000E-06,+62.826632522E-03,-54.076630855E-03
-5.785000E-06,+63.831657637E-03,-50.559042953E-03
-5.780000E-06,+64.334170194E-03,-57.594218757E-03
-5.775000E-06,+65.339195309E-03,-48.548992723E-03
-5.770000E-06,+68.354270654E-03,-54.579143412E-03
-5.765000E-06,+65.841707867E-03,-50.056530396E-03
-5.760000E-06,+64.334170194E-03,-48.548992723E-03
-5.755000E-06,+67.349245539E-03,-50.559042953E-03
-5.750000E-06,+63.329145080E-03,-52.066580625E-03
-5.745000E-06,+65.339195309E-03,-48.548992723E-03
-5.740000E-06,+67.349245539E-03,-47.041455051E-03
-5.735000E-06,+59.811557177E-03,-54.076630855E-03
-5.730000E-06,+64.334170194E-03,-47.041455051E-03
-5.725000E-06,+64.836682752E-03,-52.569093183E-03
-5.720000E-06,+63.831657637E-03,-46.538942493E-03
-5.715000E-06,+63.329145080E-03,-48.548992723E-03
-5.710000E-06,+63.831657637E-03,-50.056530396E-03
-5.705000E-06,+59.811557177E-03,-48.046480166E-03
-5.700000E-06,+63.329145080E-03,-44.528892264E-03
-5.695000E-06,+59.811557177E-03,-46.538942493E-03
-5.690000E-06,+58.304019505E-03,-44.528892264E-03
-5.685000E-06,+56.796481833E-03,-45.031404821E-03
-5.680000E-06,+63.831657637E-03,-40.508791804E-03
-5.675000E-06,+54.283919046E-03,-48.548992723E-03
-5.670000E-06,+62.324119965E-03,-44.528892264E-03
-5.665000E-06,+59.309044620E-03,-46.538942493E-03
-5.660000E-06,+59.309044620E-03,-43.021354591E-03
-5.655000E-06,+59.309044620E-03,-46.538942493E-03
-5.650000E-06,+56.293969275E-03,-43.523867149E-03
-5.645000E-06,+60.314069735E-03,-44.528892264E-03
-5.640000E-06,+59.309044620E-03,-39.001254132E-03
-5.635000E-06,+60.314069735E-03,-46.036429936E-03
-5.630000E-06,+59.309044620E-03,-42.518842034E-03
-5.625000E-06,+62.324119965E-03,-46.036429936E-03
-5.620000E-06,+57.801506948E-03,-41.011304362E-03
-5.615000E-06,+59.309044620E-03,-42.016329477E-03
-5.610000E-06,+58.304019505E-03,-43.021354591E-03
-5.605000E-06,+59.811557177E-03,-38.498741575E-03
-5.600000E-06,+59.309044620E-03,-41.011304362E-03
-5.595000E-06,+59.811557177E-03,-38.498741575E-03
-5.590000E-06,+55.288944161E-03,-42.518842034E-03
-5.585000E-06,+60.314069735E-03,-38.498741575E-03
-5.580000E-06,+56.796481833E-03,-44.528892264E-03
-5.575000E-06,+59.309044620E-03,-37.996229017E-03
-5.570000E-06,+53.781406488E-03,-39.001254132E-03
-5.565000E-06,+55.791456718E-03,-35.483666230E-03
-5.560000E-06,+53.781406488E-03,-35.986178788E-03
-5.555000E-06,+50.766331144E-03,-34.478641115E-03
-5.550000E-06,+55.288944161E-03,-39.503766690E-03
-5.545000E-06,+50.766331144E-03,-37.996229017E-03
-5.540000E-06,+55.791456718E-03,-36.488691345E-03
-5.535000E-06,+50.263818586E-03,-38.498741575E-03
